5364257	Ich habe eine Arbeitsstelle bekommen.
5364258	Ich habe Arbeit gefunden.
5368550	Du wirst nicht gefeuert.
5368551	Du wirst nicht entlassen.
5368558	Gehen wir irgendwohin und reden.
5369288	Lass mich das erledigen, Tomi.
5369808	Gehen wir ein bisschen frische Luft schnappen.
5377560	Ich habe alles getan, was ich konnte.
5377561	Ich habe alles getan, was ich konnte.
5377567	Tomi bedrohte Mari mit einer Waffe.
5377571	Zuerst war ich verwirrt.
5378461	Sei nicht überheblich.
5384351	Er weigerte sich, die Hand zu geben.
5384362	Tomi war am Boden zerstört, als Mari sagte, dass sie ihn verlasse.
5387090	Tomi mag Mari offensichtlich nicht.
5387106	Ich habe ein eigenes Unternehmen.
5391100	Das könnte ein Missverständnis sein.
5391110	Tomi gab Mari eine teure Puppe.
5391138	Was strickst du gerade?
5395392	Tomi starb im Krankenhaus.
5397344	Tomi hustete die ganze Nacht.
5398974	Tomi umarmte Mari.
5398975	Tomi wirkt engstirnig.
5401166	Ich habe gut geschlafen.
5402250	Versuch, dich zu beherrschen.
5402256	Ich bin nicht in Feierlaune.
5402418	Weißt du, was das verursacht?
5402431	Ich habe mir den Knöchel verstaucht.
5402480	Ich schaue sehr wenig fern.
5402482	Ich gucke echt wenig Fernsehen.
5415968	Ich habe mich verändert.
5415982	Tomi verlor seine Schuhe.
5416230	Das dauert ungefähr drei Stunden.
5416748	Er wird bestimmt Erfolg haben.
5416782	Wir haben es nicht eilig.
5416788	Ich habe nicht zu viel getrunken.
5416793	Tomi fing an zu erbrechen.
5425149	Tomi ist dagegen.
5425157	Ich habe das nicht oft benutzt.
5425161	Das war ein schwieriger Tag.
5425190	Für jeden gibt es zwei Stücke Pizza.
5426307	Sie stimmten dem zu.
5426320	Liebe ist etwas Schönes.
5426675	Das wäre hilfreich.
5426678	Wir saßen da und warteten.
5432160	Tomi würde es lieben.
5432203	Hast du jemanden getötet?
5433536	Das Gefäß ist leer.
5433541	Tomi gestand, Mari getötet zu haben.
5437666	Ist das unvernünftig?
5441807	Wir werden verfolgt.
5441813	Kannst du lauter sprechen?
5443120	Ich habe eine neue Technik gelernt.
5443138	Hast du deine Ziele erreicht?
5443159	Tomi versuchte, Mari zu trösten.
5443175	Früher war ich Tomis Babysitter.
5444769	Du hast Angst vor der Wahrheit.
5451730	Tomi ist auf dem Schiff.
5451794	Tomi nahm die Maske vom Gesicht.
5451804	Das wird nicht passieren.
5451841	Tomi wirkt vorbereitet.
5463374	Tomi lachte über den Gedanken.
5463376	Tomi lachte über die Idee.
5463454	Danke für die Einladung, Tomi.
5463469	Das war wirklich einfach.
5463471	Das war echt einfach.
5463530	Das ist nagelneu.
5465785	Ich hasse lange Reden.
5465905	Tomi wirkte nicht wütend.
5466649	Denk daran, die Toilettenspülung zu betätigen.
5468480	Ich brauche Ratschläge.
5468483	Ich brauche einen Rat.
5468527	Hey, entspann dich.
5468529	Ruhig, ruhig.
5468548	Öffnen wir eine Flasche Wein.
5468552	Ich habe genug von deinem Gejammer.
5468556	Tomi schlug Mari.
5482835	Tomi wird so überrascht sein.
5482837	Fangen wir jetzt an?
5482838	Fangen wir jetzt an?
5482962	Tomi beschloss, nie wieder mit Mari zu sprechen.
5487859	Tomi gab Mari die Flasche.
5489839	Tomi ist der kluge Kopf unserer Firma.
5497917	Du bist ein kluger Kerl.
5497933	Das Haus war von Feldern umgeben.
5497938	Tomi versprach zu warten.
5497953	Tomi hat viele Möglichkeiten.
5507277	Vielleicht können wir bei Tomi mitfahren.
5507447	Was für eine tragische Geschichte!
5512897	Tomi ist schüchtern.
5512920	Zuletzt geschah es im Jahr 2013.
5515957	Sie erwägt eine Reise.
5523610	Das war meine Idee.
5523624	Wir haben alle geweint.
5525464	Du weißt nichts über mich.
5526397	Habe ich dich eingeladen?
5526399	Habe ich dich eingeladen?
5526540	Du gehst ein ziemliches Risiko ein.
5528816	Tomi bedankte sich bei Mari.
5528825	Hupe.
5528864	Das ist aus der Bibel.
5528885	Sie könnten sich irren.
5539318	Wir befolgten die Befehle.
5539351	Tomi erstellte eine Liste.
5539371	Tomi ist hilfreich gewesen.
5543533	Mari träumte davon zu heiraten.
5543534	Mari träumte von einer Hochzeit.
5545482	Das macht wirklich Spaß.
5548906	Wir müssen fliehen.
5548941	Die Reise hat wirklich Spaß gemacht.
5550503	Ich hatte Glück.
5552226	Ich gehe jeden Tag schwimmen.
5556481	Der Plan hat sich geändert.
5557050	Hast du neue Freunde gefunden?
5561452	Mir wird schwindelig.
5606603	Wir beschlossen, es geheim zu halten.
5612046	Mari ist Tomis engste Freundin.
5613741	Brauchst du eine Sonnenbrille?
5613746	Tomi wuchs in einem Waisenhaus auf.
5625553	Tomi antwortete diplomatisch.
5625845	Das Feuer breitet sich aus.
5625849	Deine Idee ist gut.
5625860	Du solltest dich schämen, Tomi.
5625864	Niemand war überrascht.
5626790	Könntest du mein Freund sein?
5626791	Tomi wirkt verzweifelt.
5626814	Das fühlte sich gut an.
5626948	Tomi wurde Chirurg.
5629120	Tomi erklärte Mari die Regeln bis ins Detail.
5635724	Ich mache selten Fehler.
5641144	Hast du irgendwelche Beweise?
5641147	Ich habe einen zehnjährigen Sohn.
5641148	War Tomi Seemann?
5641152	Tomi war leidenschaftlich.
5645031	Das ist gut genug.
5648241	So hat man es mir gesagt.
5648242	Das zu tun wäre Zeitverschwendung.
5648562	Tomi wurde japanischer Staatsbürger.
5649611	Ich möchte mehr Essen.
5654881	Tomi bringt Dinge voran.
5671012	Wir haben auch größere Probleme.
5671030	Reden wir über Liebe.
5671051	Gehst du für immer weg?
5672834	Mari sieht aus wie ihre Mutter, aber ihr Charakter ist ganz anders.
5673584	Tomi arbeitet bei einer Versicherungsgesellschaft.
5673617	Tomi gab Mari das Geld, das zur Rückzahlung der Schuld nötig war.
5677330	Tomi wurde bei der Explosion verletzt.
5683802	Tomi wirkt enttäuscht.
5683803	Ich schwimme gern.
5683812	Tomi und Joni sind Mitbewohner.
5700699	Ich liebe dich jetzt und für immer.
5704402	Tomi hasst uns.
5712030	Ich habe ein kleines Geschenk für dich.
5712041	Möchtest du ein Bier?
5729298	Eröffnet das Feuer!
5731512	Dieses Fahrrad gehörte früher Tomi.
5731525	Ich sehe in Jeans nicht gut aus.
5734737	Tomi hatte keine Rettungsweste.
5758901	Wir können nur beten.
5760779	Die Hundehütte ist neu.
5760792	Ich habe gehört, dass Tomi ein Auto gestohlen hat.
5760809	Tomi fährt uns hin.
5766365	Du riechst schrecklich.
5766375	Rede mit niemandem darüber.
5768180	Tomi spielt gern Schach.
5768206	Tomi ruhte sich einen Moment aus.
5770334	Tomi starrte in den Himmel.
5770335	Tomi betrachtete den Himmel.
5772990	Tomi öffnete die Tür des Lastwagens.
5772999	Verkauf mir das.
5775529	Komm sofort nach Hause.
5775532	Das ist nicht ganz groß genug.
5776106	Ist Tomi verrückt geworden?
5780897	Drücken wir die Daumen.
5780912	Tomi trug einen grauen Anzug.
5780945	Mari trägt kein Make-up.
5783708	Tomi hat die Toilette nicht gespült.
5783710	Sogar Tomi sah besorgt aus.
5790337	Ich empfehle es wärmstens.
5792045	Möchtest du zu der Feier kommen?
5792048	Tomi war Seemann.
5796690	Ich baue einen Nistkasten.
5807862	Du hast Farbe auf deinem Hemd.
5807863	Denk daran, das Licht auszumachen.
5807970	Wie lautet der Plan?
5811067	Wann hat Tomi zuletzt das Auto gewaschen?
5811082	Ich würde ihnen nicht vertrauen.
5811083	Tomi rückte näher an Mari heran.
5820475	Ich habe es gerade noch rechtzeitig geschafft.
5820480	Ich saß auf der Bank und wartete.
5820488	Im Kühlschrank ist Orangensaft.
5820506	Alle hatten Spaß.
5827409	Es fließt kein Blut.
5843383	In welcher Sprache denkst du?
5854252	Wenn das nur wahr wäre.
5856957	Wem vertraust du?
5856968	Warum wollt ihr uns töten?
5856979	Ich habe schon gepackt.
5945990	Tomi sah entsetzt aus.
6089059	Tomi machte Mari ein Angebot, das sie nicht ablehnen konnte.
6089066	Ich bin erst Anfänger.
6093766	Ich möchte niemals Kinder haben.
6100632	Tomi hatte liebevolle Eltern.
6109007	Tomi benutzte unangemessene Ausdrücke.
6112630	Du verschwendest deine Zeit.
6144055	Du bist zu früh angekommen.
6145218	Tomi stahl ein Boot.
6151383	Glaub nicht alles, was du hörst.
6156656	Das stört mich nicht.
6159169	Ich schneide meine Haare selbst.
6161868	Tomi spielt als Hobby Golf.
6162014	Tomi hat Mari etwas zu sagen.
6162043	Ich habe nicht besonders viel Glück.
6162776	Wir gehen ins Stadtzentrum.
6176649	Dieser Stuhl ist kaputt.
6307171	Mari möchte einen Freund haben.
6403237	Wir stiegen ins Auto.
6403505	Tomi gab Mari die Schere.
6405047	Die drei Frauen lächelten.
6441801	Ich bin ein Partytier.
6441802	Ich habe nicht zu Mittag gegessen.
6441805	Ich brauchte Hilfe.
6442453	Ich rannte die Treppe hinauf.
6442457	Ich ging zum Strand.
6448767	Das ist eine Puppe.
6489677	Tomi kaufte Mari Blumen und Schokolade.
6563884	Könntest du die Wäsche waschen?
6564219	Ich warnte Tomi.
6565159	Wir mieteten ein Kanu.
6566236	Tomi weckte Mari.
6568184	Das war einfach.
6568217	Das ist nicht so einfach.
6569724	Wir ruhen uns bald aus.
6574569	Tomi mag keinen Jazz.
6575449	Ich verstehe das Problem.
6575543	Ich wurde auf einem Schiff geboren.
6577834	Ich zog meine Schuhe aus.
6581923	Du bist in Gefahr.
6581944	Ich bin intelligent.
6584242	Ich liebe das Hemd dort.
6584529	Es ist in meiner Tasche.
6584530	Es ist in meiner Tasche.
6585898	Ich hasse den Montag.
6586011	Lebt die Schlange?
6589468	Wer hat diese Puppe gemacht?
6604421	Unser Chef genehmigte unseren Plan.
6604422	Unser Chef genehmigte unseren Plan.
6607033	Du bist egoistisch.
6607035	Du bist selbstbezogen.
6607036	Wir sind beidhändig.
6607044	Wir hörten Schüsse.
6610387	Mein Zuhause liegt nahe am Park.
6610412	Tomis Zimmer ist nicht besonders ordentlich.
6610450	Ich mag alt sein, aber ich bin nicht verrückt.
6610452	Ich bin vielleicht alt, aber nicht verrückt.
6616338	Tomi ist viel stärker als Mari.
6616380	Bist du älter als Tomi?
6617805	Tomis Frau verstarb letzte Woche.
6617808	Tomi ist eindeutig ein Anfänger.
6620042	Er war müde, arbeitete aber weiter.
6620092	Tomi öffnete die Schachtel.
6621496	Tomi gab Mari die Broschüren.
6622082	Darf ich heute Nacht auf deinem Sofa schlafen?
6629240	Du machst Witze, oder?
6629252	Die Entscheidung war einfach.
6629329	Ich hasse meine Familie.
6629919	Tomi und Mari haben beide dunkle Haare.
6629994	Eine schöne Halskette.
6631374	Tomi zeigte Mari ein Foto von Joni.
6631455	Tomis Erklärung war zu kompliziert.
6631456	Meine Haare sind nicht so lang wie Tomis.
6631466	Tomi steht hinter Mari.
6631572	Ich kann nicht glauben, dass schon Sommer ist.
6633627	Beide haben überlebt.
6633748	Sie trinken viel.
6634893	Ich hätte zur gestrigen Besprechung gehen sollen.
6636425	Komm nach Boston zurück.
6636462	Ich war traurig, aber Tomi munterte mich auf.
6636512	Ich habe einen Schlüssel gefunden.
6636513	Der Schlüssel ist gefunden.
6636518	Tomi ist dein Freund, oder?
6636527	Tomi hat eine riesige Summe für wohltätige Zwecke gespendet.
6636550	Ich habe einen Sohn.
6636556	Was fressen Wale?
6636847	Ich bin nicht so reich wie Tomi.
6637236	Ich muss rennen.
6637265	Tomi erzählt sehr gern Geschichten.
6640195	Ich wohne jetzt in Boston.
6669720	Ich bin erfahren.
6669754	Das würde ich nicht sagen.
6671381	Ich war barfuß.
6671643	Ich bin immer noch skeptisch.
6671644	Ich bezweifle es immer noch.
6671645	Ich zweifle immer noch an der Sache.
6671647	Ich hasse Heuchler.
6671651	Wir waren frisch verheiratet.
6671707	Ich wohne im Norden.
6671710	Sie hörten Schüsse.
6671717	Du bist seltsam.
6671920	Es ist nicht kalt.
6672113	Ich sage nicht, dass es Tomis Schuld war.
6676970	Ich glaube, das wird Zeit brauchen.
6677879	Tomi geht fast jeden Tag in den Supermarkt.
6677887	Du bist traurig.
6679347	Ich habe mich über deinen Brief gefreut.
6682589	Ich habe dir nicht geglaubt.
6682609	Ich kann es ohne deine Hilfe tun.
6684441	Tomi kommt am Montag zurück.
6684472	Ich wurde auf einem Schiff geboren.
6684532	Macht euch Notizen.
6690508	Tomi schlägt Mari.
6690723	Wäre ich doch intelligent.
6692327	Tomi ist ein Freund des jüngeren Bruders meiner Frau.
6692447	Iss das nicht.
6692464	Sprecht ihr Französisch?
6695304	Wie alt sind deine Geschwister?
6695306	Wie alt sind deine Brüder?
6697119	Ich war noch nie im Ausland.
6697121	Ich bin noch nie im Ausland gereist.
6700655	Ich bin gestern hierhergezogen.
6701458	Heute Morgen bin ich mit dem Fahrrad zur Arbeit gefahren.
6702455	Du hast ein wirklich schönes Zimmer.
6704301	Tomi, ich respektiere dich.
6704350	Ich habe ihr eine Puppe gemacht.
6704357	Ich bin tolerant.
6712166	Tomi scheint immer schlechte Laune zu haben.
6719414	Tomi verliebte sich in die Freundin seines besten Freundes.
6719428	Wir müssen herausfinden, wer das Auto gefahren hat.
6719478	Ich habe dir vertraut.
6728101	Tomi ist kalt und er ist müde.
6728140	Lass nicht alles bis zur letzten Minute liegen.
6729727	Wir haben beide gelacht.
6771741	Diese Brücke ist völlig sicher.
6779585	Tomi wieherte vor Lachen.
6790526	Wir müssen äußerst vorsichtig sein.
6790791	Ich sage Tomi, dass du angerufen hast.
6793795	Tomi wurde rot, als Mari ihn anlächelte.
6793917	Tomis Eltern mögen mich nicht.
6793918	Tomis Eltern mögen mich nicht.
6793920	Tomi hat einmal versucht, mich zu küssen.
6800408	Wie einfach ist es, in Australien eine Schusswaffe zu kaufen?
6800416	Tomi ist der älteste der drei Brüder.
6800418	Tomis Nachname ist möglicherweise Jackson.
6826106	Du hast ein schönes Zuhause.
6826110	Tomi versuchte, die Tür zu öffnen, aber sie war verschlossen.
6826117	Ich dachte, es wäre schön, Tomi zu überraschen.
6826123	Wie ist dein Date mit Tomi gelaufen?
6829006	Ich bin sicher, dass Tomi mich hassen wird.
6829009	Ich bin sicher, dass Tomi mich hassen wird.
6829056	Tomi sah sich um, sah aber niemanden.
6829116	Ich wollte nicht singen, aber Tomi bat mich darum, also sang ich.
6829117	Ich wollte nicht singen, aber Tomi hat mich gebeten, also habe ich gesungen.
6829121	Ich finde, Tomi ist zu ehrgeizig im Wettbewerb.
6830092	Tomi erbrach sich, weil er zu viel getrunken hatte.
6830210	Ich war noch nie in einem französischsprachigen Land.
6833288	Tomi kauft selten teure Kleidung.
6833296	Wovor hast du am meisten Angst?
6833381	Tomis Wohnung hat drei Schlafzimmer.
6855041	Hoffentlich hat Tomi genug Zeit dafür.
6855046	Gib mir das Gewehr.
6855074	Tomi gab Mari ein Buch über Australien.
6858961	Ich weiß, warum Tomi so erfolgreich gewesen ist.
6858964	Ich weiß, warum Tomi so erfolgreich ist.
6858970	Die Arbeit war einfach, weil ich schon früher ähnliche Arbeiten gemacht hatte.
6862372	Tomi sagte dasselbe.
6862392	Tomi und Mari sind beide reich.
6862403	Du hast versprochen, Tomi dabei zu helfen.
6862406	Du hast versprochen, Tomi dabei zu helfen.
6864151	Hat Tomi dir erzählt, was passiert ist?
6864171	Wir müssen dieses Chaos aufräumen.
6864178	Tomi reiste einige Monate lang durch Australien.
6864179	Ich bin nicht besonders selbstsicher.
6864180	Ich habe nicht besonders viel Selbstvertrauen.
6865419	Wie kommt das Projekt voran?
6865420	Wie kommt das Vorhaben voran?
6865424	Das ist ein unsinniger Gedanke.
6865429	Tomi spricht viel besser Französisch als Englisch.
6865430	Es sieht so aus, als würde Tomi dich nicht besonders mögen.
6865433	Ich fand es eine spannende Geschichte.
6865467	Ich bin oft in Boston.
6865468	Benutzt ihr Facebook?
6875888	Tomi sieht etwas verwirrt aus.
6875895	Tomi mag Maris Hund nicht.
6877774	Entschuldigung, dass ich unterbreche.
6877790	Ich habe einen Kanadier namens Tomi kennengelernt.
6877919	Tomi verschwand in der Menschenmenge.
6877920	Mari ist eine äußerst schöne Frau.
6877925	Ich sah eine Explosion.
6877929	Tomi kam aus Australien zurück.
6877937	Ein Bienenschwarm griff Tomi an.
6877939	Sie sind alle in Sicherheit.
6877942	Jedes Mal, wenn ich diesen Film sehe, weine ich.
6877943	Ich weine immer, wenn ich diesen Film sehe.
6877944	Ich möchte mit jemandem reden.
6877948	Tomi ist sonntagabends gewöhnlich zu Hause.
6877953	Willst du nicht, dass Tomi davon weiß?
6877955	Tomi und ich sind beide Vegetarier.
6877964	Tomi ist ein bekannter Sänger.
6879605	Tomis Entscheidung hat uns überrascht.
6879607	Tomi macht nichts anderes, als Comics zu lesen.
6881473	Das ist eine riesige Aufgabe.
6881475	Das ist eine lustige Geschichte.
6881489	Ich bin Tomi, Maris Mann.
6881492	Ich bin Tomi, Maris Ehemann.
6881537	Ich habe Zahnschmerzen und möchte zum Zahnarzt gehen.
6883716	Ich habe welliges Haar.
6883717	Warum um alles in der Welt hast du das getan?
6883719	Tomi kann keine Geheimnisse für sich behalten.
6886640	Ich möchte etwas Feuerwerk kaufen.
6886648	Ich hatte einen geschäftigen Nachmittag.
6886649	Mein Nachmittag war geschäftig.
6886651	Mein Lehrer brachte mich nach Hause.
6886653	Mein Lehrer fuhr mich nach Hause.
6887734	Ich habe gehört, dass du Französisch sprechen kannst.
6887738	Ich bin ein wohlhabender Mann.
6887750	Tomi wirkte beschäftigt.
6887752	Wir haben reichlich Essen.
6889170	Früher habe ich Tomi respektiert.
6889191	Tomi landete in Boston.
6889200	Ich möchte die Ursache des Unfalls wissen.
6889203	Ich werde Tomi nicht vermissen.
6889216	Ich habe gerade gute Nachrichten bekommen.
6892948	Sitzt die Jacke gut?
6892959	Ich bin ein sehr schüchterner Mensch.
6892981	Ich habe Tomi nicht die ganze Wahrheit gesagt.
6892986	Ich habe einen furchtbaren Kater.
6892988	Ich habe einen furchtbaren Kater.
6893024	Ich gehe oft mit Tomi joggen.
6896075	Ist der Schmerz unerträglich?
6896076	Tomi hat einen behaarten Rücken.
6896545	Ich habe mich geschämt.
6896546	Ich empfand Scham.
6896549	Isst du manchmal mit Tomi zu Mittag?
6897029	Tomi umarmte seinen Vater.
6897031	Tomis Brüder sind noch im Gefängnis.
6897034	Ich versuchte, Tomis Alter zu erraten.
6897039	Dieses Gemälde werde ich nicht verkaufen.
6897047	Stell diese Bücher nicht um.
6901281	Ich hoffe, Tomi wird mich verstehen.
6901284	Tomi ist böse auf dich.
6901285	Tomi hätte gern geholfen.
6901314	Ich weiß, dass du deine Arbeit hasst.
6909021	Es war ein perfekter Morgen.
6909038	Wir müssen uns ausruhen.
6909042	Tomi wird das zu schätzen wissen.
6909043	Tomi weiß das zu schätzen.
6909058	Ich mag kein kaltes Wetter.
6909062	Tomi und Mari sind beide sehr intelligent.
6909065	Ich landete im Gefängnis.
6909566	Tomi wollte dich nicht treffen.
6909568	Tomi schreibt uns selten.
6909573	Tomi war in sehr schlechter Verfassung.
6909581	Ich fände das nicht angemessen.
6915863	Tomi ist ein Lügner.
6915864	Tomi nahm es nicht mit.
6915869	Wir hätten sorgfältiger planen sollen.
6916016	Das ist mein Favorit.
6916017	Das ist mein Liebling.
6916018	Das ist ein schöner Anzug.
6916105	Ich schäme mich für meine Vergangenheit.
6916107	Ich schäme mich für meine Vergangenheit.
6916112	Tomi und Mari waren beide verwirrt.
6916124	Tomi wusch die Kartoffeln.
6916647	Als ich aufwachte, hatte ich einen steifen Nacken.
6916651	Fühlst du dich hier sicher?
6924738	Tomi wohnt seit 2013 bei uns.
6924741	Tomi wohnt seit zweitausenddreizehn bei uns.
6924758	Wir haben aus unseren Fehlern gelernt.
6924761	Sie wurde in einem kleinen Dorf geboren.
6924766	Tomi war viel geduldiger als ich.
6924773	Das war etwas peinlich.
6924850	Tomi frühstückt noch.
6924852	Tomi leistet ehrenamtliche Arbeit.
6924853	Tomi arbeitet ehrenamtlich.
6924858	Das klingt nach einer ausgezeichneten Idee.
6924860	Gehen wir so bald wie möglich los.
6925654	Mach keinen Lärm.
6926961	Ich liebe dieses Lied.
6926962	Dieses Lied ist toll.
6930341	Ich war noch nie zuvor auf einem Schiff.
6930342	Warum sollte mich jemand küssen?
6930571	Tomi hat ebenfalls Spaß.
6930572	Auch Tomi hat Spaß.
6930581	Ich habe diesen Film dreimal gesehen.
6930584	Beide Mädchen brachen in Tränen aus.
6930588	Tomis Kinder können kein Französisch.
6930590	Ich habe dir nichts vorgeworfen.
6930591	Warum hast du Tomi angelogen?
6930592	Warum hast du Tomi angelogen?
6930594	Wir haben dir etwas zu zeigen.
6930596	Ich will nicht, dass Tomi leidet.
6930599	Ich will nicht, dass Tomi leidet.
6930602	Er scheint Student zu sein.
6930603	Ich möchte heute nicht zur Arbeit gehen.
6936065	Ich liebe diesen Becher.
6936066	Diese Tasse ist toll.
6936068	Könnte ich eine Tasse Tee bekommen?
6936074	Tomi ist viel kleiner als du.
6936076	Erinnerst du dich, was passiert ist?
6936077	Ich habe viel Zeit mit Tomi verbracht.
6936090	Ich lebe seit zehn Jahren im Ausland.
6936104	Ihnen gefällt die Idee.
6936111	Tomi sagte, dass er keinen Durst habe.
6940361	Ist das überhaupt möglich?
6940363	Ich glaube, Tomi hat Hunger.
6940366	Die Statue wurde beschädigt.
6940367	Ich glaube daran.
6940375	Das ist eine einfache Arbeit.
6940377	Tomi muss jetzt schlafen.
6941724	Welche Lösung ist die beste?
6941730	Tomi hat mir einen Kuchen gebacken.
6941731	Tomi gab zu, dass ich recht hatte.
6941733	Tomi hätte Danke sagen sollen.
6941734	Wir sind nicht wütend.
6941748	Tomi ist Maris Bruder.
6941752	Ich wollte es Tomi erzählen, habe es aber vergessen.
6941755	Ich wollte es Tomi erzählen, habe es aber vergessen.
6943879	Hey, das musst du sehen.
6943880	Hey, das musst du sehen.
6943883	Tomi hat beschlossen, einen Privatdetektiv zu engagieren.
6943889	Das verursacht Probleme.
6943896	Wenn es morgen schneit, baue ich einen Schneemann.
6944691	Tomi wird uns eine Geschichte erzählen.
6944702	In den meisten Teilen der Welt wurde die Sklaverei abgeschafft.
6944703	Tomi hat mir eine interessante SMS geschickt.
6944792	Gib mir einen Donut.
6944803	Was für Spiele entwickelst du?
6944806	Ich versuche herauszufinden, wo Tomi das Geld versteckt hat.
6944817	Tomi versuchte, Mari eifersüchtig zu machen.
6944854	Tomi ist mein Freund.
6944855	Tomi ist mein Freund.
6944881	Wir reisten durch Australien.
6944885	Wir sind durch Australien gereist.
6944889	Er reiste um die Welt.
6945234	Diese Männer starben.
6946869	Tomi könnte in ernsthaften Schwierigkeiten stecken.
6946873	Du kannst so lange hierbleiben, wie du möchtest.
6946874	Tomi war nicht schwindelig.
6946878	Tomi war voller blauer Flecken.
6947622	Erzähl deinen Freunden davon.
6948830	Unter dem Bett ist kein Platz.
6948838	Ich verstehe etwas Französisch, kann es aber nicht sprechen.
6948938	Ich sehe es jeden Tag.
6948939	Tomi sagte, er habe etwas Seltsames gefunden.
6948945	Es war kein besonders heftiger Sturm.
6948949	Tomi fragte sich, warum Mari so spät dran war.
6948962	Ich war etwas nervös.
6950808	Tomi kann auch Französisch sprechen.
6950811	Sie sahen etwas Seltsames.
6950819	Ein guter Punkt.
6950827	Tomi ist unglaublich dumm.
6950848	Tomi goss Wein in drei Gläser.
6950860	Alle reden über dich.
6950862	Hier ist eine kurze Beschreibung.
6950863	Wenn es doch nur ein Witz wäre.
6950864	Ich traf Tomi am Morgen.
6950866	Tomi ist ein lieber Freund.
6950873	Ich spreche nicht so gut Französisch wie Tomi.
6952495	Ob Tomi wohl singen möchte?
6952496	Tomi wurde zu der Feier eingeladen.
6952521	Du hast keinen Grund zur Sorge.
6952523	Welche Sprachen kannst du sprechen?
6952525	Muss ich umsteigen?
6952526	Muss ich den Zug wechseln?
6952528	Ich saß hinter Tomi.
6952529	Ich saß hinter Tomi.
6952534	Tomi braucht mehr Geld.
6952537	Tomi und Mari unterhielten sich die ganze Nacht miteinander.
6952538	Tomi hat einen neuen Chef.
6955755	Tomi will uns töten.
6955764	Ich muss vor der Reise einige Impfungen bekommen.
6955769	Tomi und ich sind beide bereit.
6955771	Tomi und Mari hatten beide recht.
6955772	Kann man das reparieren?
6955773	Lässt sich das reparieren?
6955789	Tomi verschwand in der Dunkelheit.
6955824	Der Gedanke erschütterte Tomi.
6955826	Tomi spricht gern über Mari.
6955827	Tomi sieht ziemlich gut aus.
6957631	Wir waren nur zufällig dort.
6970649	Sie gingen in den Wald.
6970657	Tomi hat in letzter Zeit nicht genug gegessen.
6970662	Ich habe dieses Buch letzten Monat in Boston gekauft.
6970669	Ich habe dieses Buch letzten Monat in Boston gekauft.
6970673	Wie lange Tomi wohl schon dort sitzt?
6970674	Wie lange Tomi wohl schon dort sitzt?
6970680	Das ist kein perfektes System.
6970780	Warum trägst du eine Waffe?
6970979	Tomi gab zu, Mari angelogen zu haben.
6970980	Tomi gab zu, dass er Mari angelogen hatte.
6971030	Ich liebe Filme mit einem glücklichen Ende.
6973633	Tomi ist der beste Schwimmer, den ich kenne.
6973644	Mein Mann und meine Tochter schlafen tief und fest.
6973773	Meine Mutter ist gerade sehr beschäftigt.
6973774	Meine Mutter ist gerade echt beschäftigt.
6973798	Tomi begann vor etwa drei Jahren, Französisch zu lernen.
6974914	Tomi trinkt gelegentlich etwas Wein.
6992391	Ich finde deinen Bart göttlich.
6996337	Wir haben uns darum gekümmert.
6996347	Du bist unhöflich.
6996462	Dasselbe ist mir passiert.
7003130	Was machte Tomi Angst?
7003141	Ich sah eine Schlange.
7006743	So funktioniert das nicht, Tomi.
7006748	Ich bin auf einem Bauernhof aufgewachsen.
7006794	Die Wäsche kann warten.
7024255	Warst du wütend?
7024257	Schauen wir uns die Tatsachen an.
7024258	Schauen wir uns die Fakten an.
7024308	Wir brauchen das.
7026864	Das war eine schreckliche Erfahrung.
7033820	Du liegst nicht im Sterben.
7033821	Ich brauche ein Büro.
7036273	Warum brauche ich Hilfe?
7080285	Du bist nicht hässlich.
7080286	Du bist nicht hässlich.
7080332	Ich mag Rothaarige.
7082255	Tomis Türklingel läutete.
7083481	Ich brachte Tomi Französisch bei.
7087092	Tomi hörte die Schüsse.
7087121	Ist die Sache jetzt klar?
7089949	Ich bin erwachsen.
7096048	Ich bekomme eine Glatze.
7096475	Wähle eine Waffe.
7104598	Euch ist vergeben.
7139117	Tomi will nicht helfen.
7139132	Tomi sah die Waffe.
7141257	Tomi hat es schwer.
7167174	Tomi schämte sich für dich.
7181533	Wir gehen das Risiko ein.
7181536	Wir gehen das Risiko ein.
7216435	Bitte steh nicht.
7224184	Ich habe einen neuen Job.
7244175	Tomi schlief wieder ein.
7249447	Sollen die Haare gewaschen werden?
7249451	Ich hole Tomi ab.
7250317	Ich werde verlieren.
7331172	Tomi beschützte Mari.
7347628	Isst du Schweinefleisch?
7347631	Isst du Schweinefleisch?
7349489	Ich habe nicht mein Bestes gegeben.
7349504	Jemand muss es tun.
7363802	Ich habe vor, ewig zu leben.
7428164	Ich verirre mich immer.
7428173	Fäll den Baum dort.
7452255	Tomi wurde reich.
7452269	Warum bist du nicht bei der Arbeit?
7459543	Tomi ist jetzt 13 Jahre alt.
7480517	Tomi hat sich gut geschlagen.
7480523	Ich könnte mich in dich verlieben.
7485143	Warst du Soldat?
7485144	Warst du Soldat?
7485170	Das ist eine Verbesserung.
7529374	Du bist ineffizient.
7534050	Tomi fiel vom Dach.
7559325	Das wäre verrückt.
7559328	Ich arbeite gerade an einem Projekt.
7559341	Das geht aufs Haus.
7559342	Das geht aufs Haus.
7576522	Ich habe nicht gesprochen.
7576528	Alles verändert sich gerade.
